
                            < M A T L A B (R) >
                  Copyright 1984-2021 The MathWorks, Inc.
             R2021a Update 1 (9.10.0.1649659) 64-bit (glnxa64)
                               April 13, 2021

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
Datastore creation...
Network creation...
Training...
[Warning: Support for GPU devices with Compute Capability 5.2 will be removed in
a future MATLAB release. For more information on GPU support, see <a
href="matlab:web('http://www.mathworks.com/help/parallel-computing/gpu-support-by-release.html','-browser')">GPU
Support by Release</a>.] 
[> In parallel.internal.gpu.selectDevice
In parallel.gpu/GPUDevice/current (line 44)
In gpuDevice (line 23)
In nnet.internal.cnn.util.isGPUCompatible (line 10)
In nnet.internal.cnn.util.GPUShouldBeUsed>iCheckLocalGPU (line 51)
In nnet.internal.cnn.util.GPUShouldBeUsed>iValidateGPU (line 85)
In nnet.internal.cnn.util.GPUShouldBeUsed (line 34)
In nnet.internal.cnn.assembler.setupExecutionEnvironment (line 32)
In nnet.internal.cnn.trainNetwork.doTrainNetwork (line 22)
In trainNetwork (line 182)
In fullUNet_image_reconstruction (line 181)
In run (line 91)] 
Training on single GPU.
Initializing input data normalization.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |     RMSE     |     RMSE     |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       4 |        1845 |       05:20:18 |         6.67 |         6.51 |      22.2711 |      21.1753 |          0.1000 |
|       4 |        1850 |       05:21:11 |         6.73 |         6.50 |      22.6424 |      21.0977 |          0.1000 |
|       4 |        1855 |       05:22:05 |         6.51 |         6.43 |      21.1960 |      20.6797 |          0.1000 |
|       4 |        1860 |       05:22:57 |         6.53 |         6.58 |      21.3238 |      21.6503 |          0.1000 |
|       4 |        1865 |       05:23:50 |         6.57 |         6.53 |      21.6096 |      21.3023 |          0.1000 |
|       4 |        1870 |       05:24:43 |         6.59 |         6.47 |      21.6870 |      20.9512 |          0.1000 |
|       4 |        1875 |       05:25:36 |         6.51 |         6.45 |      21.1980 |      20.7745 |          0.1000 |
|       4 |        1880 |       05:26:28 |         6.55 |         6.49 |      21.4487 |      21.0797 |          0.1000 |
|       4 |        1885 |       05:27:21 |         6.32 |         6.45 |      19.9804 |      20.7845 |          0.1000 |
|       4 |        1890 |       05:28:13 |         6.39 |         6.47 |      20.3965 |      20.9535 |          0.1000 |
|       4 |        1895 |       05:29:06 |         6.62 |         6.42 |      21.8814 |      20.6175 |          0.1000 |
|       4 |        1900 |       05:29:59 |         6.45 |         6.49 |      20.7827 |      21.0722 |          0.1000 |
|       4 |        1905 |       05:30:53 |         6.48 |         6.45 |      20.9959 |      20.8127 |          0.1000 |
|       4 |        1910 |       05:31:45 |         6.55 |         6.43 |      21.4422 |      20.6568 |          0.1000 |
|       4 |        1915 |       05:32:39 |         6.35 |         6.40 |      20.1855 |      20.4814 |          0.1000 |
|       4 |        1920 |       05:33:31 |         6.44 |         6.46 |      20.7675 |      20.8343 |          0.1000 |
|       4 |        1925 |       05:34:23 |         6.31 |         6.41 |      19.9258 |      20.5245 |          0.1000 |
|       4 |        1930 |       05:35:17 |         6.37 |         6.46 |      20.3141 |      20.8644 |          0.1000 |
|       4 |        1935 |       05:36:09 |         6.62 |         6.42 |      21.8894 |      20.6123 |          0.1000 |
|       4 |        1940 |       05:37:01 |         6.27 |         6.45 |      19.6750 |      20.8214 |          0.1000 |
|       4 |        1945 |       05:37:54 |         6.48 |         6.46 |      20.9887 |      20.8572 |          0.1000 |
|       4 |        1950 |       05:38:47 |         6.55 |         6.35 |      21.4682 |      20.1422 |          0.1000 |
|       4 |        1955 |       05:39:39 |         6.66 |         6.33 |      22.1734 |      20.0626 |          0.1000 |
|       4 |        1960 |       05:40:33 |         6.39 |         6.43 |      20.3934 |      20.6842 |          0.1000 |
|       4 |        1965 |       05:41:25 |         6.36 |         6.38 |      20.2345 |      20.3272 |          0.1000 |
|       5 |        1970 |       05:42:18 |         6.41 |         6.39 |      20.5522 |      20.4201 |          0.1000 |
|       5 |        1975 |       05:43:11 |         6.36 |         6.33 |      20.2433 |      20.0197 |          0.1000 |
|       5 |        1980 |       05:44:03 |         6.31 |         6.43 |      19.9207 |      20.6991 |          0.1000 |
|       5 |        1985 |       05:44:55 |         6.46 |         6.39 |      20.8713 |      20.4032 |          0.1000 |
|       5 |        1990 |       05:45:47 |         6.26 |         6.34 |      19.6193 |      20.1152 |          0.1000 |
|       5 |        1995 |       05:46:39 |         5.98 |         6.29 |      17.8774 |      19.8036 |          0.1000 |
|       5 |        2000 |       05:47:31 |         6.49 |         6.46 |      21.0857 |      20.8906 |          0.1000 |
|       5 |        2005 |       05:48:23 |         6.53 |         6.39 |      21.3219 |      20.4247 |          0.1000 |
|       5 |        2010 |       05:49:15 |         6.33 |         6.33 |      20.0429 |      20.0061 |          0.1000 |
|       5 |        2015 |       05:50:07 |         6.28 |         6.28 |      19.7209 |      19.7146 |          0.1000 |
|       5 |        2020 |       05:51:00 |         6.33 |         6.44 |      20.0628 |      20.7068 |          0.1000 |
|       5 |        2025 |       05:51:52 |         6.47 |         6.41 |      20.9345 |      20.5452 |          0.1000 |
|       5 |        2030 |       05:52:44 |         6.46 |         6.25 |      20.8720 |      19.5321 |          0.1000 |
|       5 |        2035 |       05:53:36 |         6.25 |         6.22 |      19.5202 |      19.3480 |          0.1000 |
|       5 |        2040 |       05:54:28 |         6.16 |         6.41 |      18.9734 |      20.5417 |          0.1000 |
|       5 |        2045 |       05:55:20 |         6.68 |         6.32 |      22.2920 |      19.9877 |          0.1000 |
|       5 |        2050 |       05:56:13 |         6.16 |         6.33 |      18.9472 |      20.0492 |          0.1000 |
|       5 |        2055 |       05:57:04 |         6.42 |         6.27 |      20.6095 |      19.6784 |          0.1000 |
|       5 |        2060 |       05:57:56 |         6.20 |         6.37 |      19.2456 |      20.2983 |          0.1000 |
|       5 |        2065 |       05:58:48 |         6.39 |         6.34 |      20.4278 |      20.0686 |          0.1000 |
|       5 |        2070 |       05:59:40 |         6.45 |         6.28 |      20.8130 |      19.7006 |          0.1000 |
|       5 |        2075 |       06:00:32 |         6.35 |         6.26 |      20.1549 |      19.6157 |          0.1000 |
|       5 |        2080 |       06:01:24 |         6.45 |         6.33 |      20.8274 |      20.0380 |          0.1000 |
|       5 |        2085 |       06:02:16 |         6.20 |         6.29 |      19.2254 |      19.7991 |          0.1000 |
|       5 |        2090 |       06:03:09 |         6.08 |         6.25 |      18.4908 |      19.5411 |          0.1000 |
|       5 |        2095 |       06:04:01 |         6.20 |         6.23 |      19.2452 |      19.3779 |          0.1000 |
|       5 |        2100 |       06:04:53 |         6.32 |         6.31 |      19.9771 |      19.9020 |          0.1000 |
|       5 |        2105 |       06:05:46 |         6.28 |         6.27 |      19.7388 |      19.6320 |          0.1000 |
|       5 |        2110 |       06:06:39 |         6.42 |         6.24 |      20.6091 |      19.4804 |          0.1000 |
|       5 |        2115 |       06:07:31 |         6.23 |         6.20 |      19.4258 |      19.2097 |          0.1000 |
|       5 |        2120 |       06:08:23 |         6.22 |         6.29 |      19.3587 |      19.7950 |          0.1000 |
|       5 |        2125 |       06:09:15 |         6.17 |         6.23 |      19.0410 |      19.4240 |          0.1000 |
|       5 |        2130 |       06:10:07 |         6.18 |         6.25 |      19.0815 |      19.5182 |          0.1000 |
|       5 |        2135 |       06:11:00 |         6.45 |         6.21 |      20.8207 |      19.2633 |          0.1000 |
|       5 |        2140 |       06:11:52 |         6.33 |         6.27 |      20.0292 |      19.6392 |          0.1000 |
|       5 |        2145 |       06:12:44 |         6.30 |         6.23 |      19.8483 |      19.4233 |          0.1000 |
|       5 |        2150 |       06:13:35 |         6.04 |         6.21 |      18.2353 |      19.3039 |          0.1000 |
|       5 |        2155 |       06:14:28 |         6.53 |         6.15 |      21.2939 |      18.9304 |          0.1000 |
|       5 |        2160 |       06:15:20 |         6.17 |         6.30 |      19.0351 |      19.8673 |          0.1000 |
|       5 |        2165 |       06:16:12 |         6.20 |         6.24 |      19.2091 |      19.4922 |          0.1000 |
|       5 |        2170 |       06:17:05 |         6.30 |         6.17 |      19.8689 |      19.0270 |          0.1000 |
|       5 |        2175 |       06:17:57 |         6.18 |         6.13 |      19.1255 |      18.8138 |          0.1000 |
|       5 |        2180 |       06:18:50 |         6.40 |         6.27 |      20.4724 |      19.6583 |          0.1000 |
|       5 |        2185 |       06:19:42 |         6.35 |         6.24 |      20.1724 |      19.4393 |          0.1000 |
|       5 |        2190 |       06:20:34 |         6.31 |         6.13 |      19.9283 |      18.7965 |          0.1000 |
|       5 |        2195 |       06:21:26 |         6.14 |         6.09 |      18.8538 |      18.5375 |          0.1000 |
|       5 |        2200 |       06:22:19 |         6.03 |         6.26 |      18.1700 |      19.6121 |          0.1000 |
|       5 |        2205 |       06:23:12 |         6.24 |         6.18 |      19.4914 |      19.1032 |          0.1000 |
|       5 |        2210 |       06:24:04 |         6.35 |         6.17 |      20.1404 |      19.0475 |          0.1000 |
|       5 |        2215 |       06:24:56 |         6.43 |         6.14 |      20.6645 |      18.8597 |          0.1000 |
|       5 |        2220 |       06:25:48 |         5.87 |         6.17 |      17.2009 |      19.0511 |          0.1000 |
|       5 |        2225 |       06:26:41 |         6.23 |         6.13 |      19.4101 |      18.7671 |          0.1000 |
|       5 |        2230 |       06:27:33 |         6.19 |         6.18 |      19.1339 |      19.1243 |          0.1000 |
|       5 |        2235 |       06:28:25 |         6.39 |         6.12 |      20.4008 |      18.7076 |          0.1000 |
|       5 |        2240 |       06:29:17 |         6.27 |         6.22 |      19.6790 |      19.3451 |          0.1000 |
|       5 |        2245 |       06:30:10 |         6.20 |         6.18 |      19.2446 |      19.0695 |          0.1000 |
|       5 |        2250 |       06:31:02 |         6.04 |         6.11 |      18.2398 |      18.6678 |          0.1000 |
|       5 |        2255 |       06:31:55 |         6.34 |         6.08 |      20.0856 |      18.4703 |          0.1000 |
|       5 |        2260 |       06:32:47 |         6.41 |         6.16 |      20.5337 |      18.9777 |          0.1000 |
|       5 |        2265 |       06:33:40 |         6.31 |         6.12 |      19.9288 |      18.7247 |          0.1000 |
|       5 |        2270 |       06:34:33 |         6.12 |         6.13 |      18.7248 |      18.7787 |          0.1000 |
|       5 |        2275 |       06:35:26 |         6.05 |         6.07 |      18.3267 |      18.4175 |          0.1000 |
|       5 |        2280 |       06:36:19 |         6.11 |         6.19 |      18.6915 |      19.1769 |          0.1000 |
|       5 |        2285 |       06:37:11 |         6.31 |         6.12 |      19.9037 |      18.7158 |          0.1000 |
|       5 |        2290 |       06:38:04 |         6.14 |         6.10 |      18.8199 |      18.6081 |          0.1000 |
|       5 |        2295 |       06:38:56 |         6.00 |         6.04 |      18.0270 |      18.2470 |          0.1000 |
|       5 |        2300 |       06:39:49 |         6.05 |         6.17 |      18.3101 |      19.0382 |          0.1000 |
|       5 |        2305 |       06:40:42 |         6.17 |         6.13 |      19.0651 |      18.7697 |          0.1000 |
|       5 |        2310 |       06:41:35 |         6.05 |         6.04 |      18.2976 |      18.2196 |          0.1000 |
|       5 |        2315 |       06:42:27 |         5.82 |         6.02 |      16.9359 |      18.1082 |          0.1000 |
|       5 |        2320 |       06:43:20 |         6.01 |         6.15 |      18.0892 |      18.9019 |          0.1000 |
|       5 |        2325 |       06:44:13 |         6.14 |         6.07 |      18.8392 |      18.4328 |          0.1000 |
|       5 |        2330 |       06:45:06 |         6.14 |         6.08 |      18.8702 |      18.4962 |          0.1000 |
|       5 |        2335 |       06:45:59 |         6.28 |         6.04 |      19.7112 |      18.2165 |          0.1000 |
|       5 |        2340 |       06:46:51 |         6.15 |         6.14 |      18.9336 |      18.8540 |          0.1000 |
|       5 |        2345 |       06:47:44 |         5.92 |         6.11 |      17.5060 |      18.6728 |          0.1000 |
|       5 |        2350 |       06:48:37 |         6.18 |         6.03 |      19.0955 |      18.1724 |          0.1000 |
|       5 |        2355 |       06:49:29 |         5.91 |         6.00 |      17.4448 |      18.0073 |          0.1000 |
|       5 |        2360 |       06:50:22 |         5.95 |         6.11 |      17.7072 |      18.6381 |          0.1000 |
|       5 |        2365 |       06:51:15 |         6.10 |         6.04 |      18.6143 |      18.2539 |          0.1000 |
|       5 |        2370 |       06:52:08 |         6.06 |         6.05 |      18.3560 |      18.3078 |          0.1000 |
|       5 |        2375 |       06:53:00 |         5.90 |         5.99 |      17.4085 |      17.9296 |          0.1000 |
|       5 |        2380 |       06:53:53 |         6.37 |         6.10 |      20.2654 |      18.5963 |          0.1000 |
|       5 |        2385 |       06:54:45 |         6.43 |         6.06 |      20.6739 |      18.3512 |          0.1000 |
|       5 |        2390 |       06:55:38 |         5.98 |         6.00 |      17.8736 |      18.0178 |          0.1000 |
|       5 |        2395 |       06:56:32 |         6.10 |         5.97 |      18.5982 |      17.8485 |          0.1000 |
|       5 |        2400 |       06:57:25 |         6.09 |         6.07 |      18.5238 |      18.4142 |          0.1000 |
|       5 |        2405 |       06:58:17 |         6.12 |         6.02 |      18.7530 |      18.1273 |          0.1000 |
|       5 |        2410 |       06:59:10 |         6.01 |         6.02 |      18.0706 |      18.0956 |          0.1000 |
|       5 |        2415 |       07:00:02 |         6.14 |         5.98 |      18.8256 |      17.8610 |          0.1000 |
|       5 |        2420 |       07:00:55 |         6.06 |         6.03 |      18.3701 |      18.2081 |          0.1000 |
|       5 |        2425 |       07:01:49 |         6.13 |         6.01 |      18.7779 |      18.0488 |          0.1000 |
|       5 |        2430 |       07:02:42 |         6.08 |         5.97 |      18.4640 |      17.7950 |          0.1000 |
|       5 |        2435 |       07:03:35 |         5.97 |         5.91 |      17.8218 |      17.4825 |          0.1000 |
|       5 |        2440 |       07:04:28 |         6.06 |         6.09 |      18.3609 |      18.5556 |          0.1000 |
|       5 |        2445 |       07:05:21 |         5.98 |         6.01 |      17.8845 |      18.0817 |          0.1000 |
|       5 |        2450 |       07:06:14 |         6.03 |         5.97 |      18.1977 |      17.8398 |          0.1000 |
|       5 |        2455 |       07:07:07 |         5.99 |         5.94 |      17.9380 |      17.6184 |          0.1000 |
|       5 |        2460 |       07:07:59 |         6.13 |         6.03 |      18.8125 |      18.1588 |          0.1000 |
|       6 |        2465 |       07:08:52 |         6.05 |         5.97 |      18.2824 |      17.8270 |          0.1000 |
|       6 |        2470 |       07:09:45 |         6.02 |         5.99 |      18.1472 |      17.9264 |          0.1000 |
|       6 |        2475 |       07:10:37 |         6.15 |         5.95 |      18.9132 |      17.7193 |          0.1000 |
|       6 |        2480 |       07:11:28 |         6.09 |         5.98 |      18.5478 |      17.8729 |          0.1000 |
|       6 |        2485 |       07:12:21 |         5.70 |         5.94 |      16.2600 |      17.6210 |          0.1000 |
|       6 |        2490 |       07:13:13 |         6.03 |         5.97 |      18.1821 |      17.8058 |          0.1000 |
|       6 |        2495 |       07:14:05 |         5.82 |         5.91 |      16.9259 |      17.4627 |          0.1000 |
|       6 |        2500 |       07:14:58 |         5.95 |         6.01 |      17.7295 |      18.0541 |          0.1000 |
|       6 |        2505 |       07:15:49 |         6.03 |         5.96 |      18.1682 |      17.7878 |          0.1000 |
|       6 |        2510 |       07:16:41 |         6.12 |         5.93 |      18.7124 |      17.5682 |          0.1000 |
|       6 |        2515 |       07:17:34 |         6.06 |         5.92 |      18.3681 |      17.5232 |          0.1000 |
|       6 |        2520 |       07:18:26 |         6.03 |         5.93 |      18.1975 |      17.5951 |          0.1000 |
|       6 |        2525 |       07:19:17 |         6.15 |         5.89 |      18.8988 |      17.3753 |          0.1000 |
|       6 |        2530 |       07:20:10 |         6.09 |         5.94 |      18.5514 |      17.6519 |          0.1000 |
|       6 |        2535 |       07:21:02 |         6.05 |         5.87 |      18.3213 |      17.2513 |          0.1000 |
|       6 |        2540 |       07:21:54 |         6.04 |         5.98 |      18.2170 |      17.9048 |          0.1000 |
|       6 |        2545 |       07:22:47 |         5.97 |         5.94 |      17.8362 |      17.6164 |          0.1000 |
|       6 |        2550 |       07:23:39 |         5.98 |         5.91 |      17.8626 |      17.4562 |          0.1000 |
|       6 |        2555 |       07:24:31 |         6.01 |         5.85 |      18.0854 |      17.1199 |          0.1000 |
|       6 |        2560 |       07:25:23 |         5.81 |         5.97 |      16.9009 |      17.8489 |          0.1000 |
|       6 |        2565 |       07:26:16 |         5.96 |         5.92 |      17.7582 |      17.4938 |          0.1000 |
|       6 |        2570 |       07:27:07 |         5.95 |         5.89 |      17.6823 |      17.3735 |          0.1000 |
|       6 |        2575 |       07:28:01 |         6.10 |         5.86 |      18.6220 |      17.1583 |          0.1000 |
|       6 |        2580 |       07:28:54 |         6.04 |         5.95 |      18.2165 |      17.6949 |          0.1000 |
|       6 |        2585 |       07:29:46 |         5.86 |         5.90 |      17.1754 |      17.3894 |          0.1000 |
|       6 |        2590 |       07:30:40 |         5.77 |         5.90 |      16.6534 |      17.3769 |          0.1000 |
|       6 |        2595 |       07:31:32 |         5.94 |         5.85 |      17.6575 |      17.1391 |          0.1000 |
|       6 |        2600 |       07:32:24 |         5.89 |         5.89 |      17.3197 |      17.3718 |          0.1000 |
|       6 |        2605 |       07:33:16 |         5.82 |         5.87 |      16.9156 |      17.2090 |          0.1000 |
|       6 |        2610 |       07:34:09 |         5.93 |         5.84 |      17.6092 |      17.0778 |          0.1000 |
|       6 |        2615 |       07:35:01 |         5.93 |         5.79 |      17.5980 |      16.7734 |          0.1000 |
|       6 |        2620 |       07:35:54 |         5.73 |         5.97 |      16.4221 |      17.8039 |          0.1000 |
|       6 |        2625 |       07:36:46 |         5.70 |         5.90 |      16.2674 |      17.3936 |          0.1000 |
|       6 |        2630 |       07:37:38 |         5.72 |         5.83 |      16.3608 |      17.0097 |          0.1000 |
|       6 |        2635 |       07:38:31 |         5.99 |         5.79 |      17.9358 |      16.7858 |          0.1000 |
|       6 |        2640 |       07:39:23 |         5.90 |         5.92 |      17.4012 |      17.4989 |          0.1000 |
|       6 |        2645 |       07:40:15 |         5.98 |         5.85 |      17.8668 |      17.1231 |          0.1000 |
|       6 |        2650 |       07:41:08 |         5.88 |         5.84 |      17.2638 |      17.0534 |          0.1000 |
|       6 |        2655 |       07:42:00 |         5.89 |         5.78 |      17.3747 |      16.6881 |          0.1000 |
|       6 |        2660 |       07:42:52 |         5.52 |         5.90 |      15.2411 |      17.4330 |          0.1000 |
|       6 |        2665 |       07:43:44 |         5.73 |         5.83 |      16.4260 |      16.9791 |          0.1000 |
|       6 |        2670 |       07:44:37 |         5.87 |         5.86 |      17.2015 |      17.1441 |          0.1000 |
|       6 |        2675 |       07:45:29 |         5.82 |         5.79 |      16.9545 |      16.7684 |          0.1000 |
|       6 |        2680 |       07:46:22 |         5.83 |         5.87 |      17.0176 |      17.2371 |          0.1000 |
|       6 |        2685 |       07:47:14 |         5.83 |         5.81 |      16.9992 |      16.8686 |          0.1000 |
|       6 |        2690 |       07:48:06 |         5.68 |         5.84 |      16.1409 |      17.0477 |          0.1000 |
|       6 |        2695 |       07:48:59 |         5.91 |         5.79 |      17.4862 |      16.7898 |          0.1000 |
|       6 |        2700 |       07:49:52 |         5.80 |         5.85 |      16.7999 |      17.1266 |          0.1000 |
|       6 |        2705 |       07:50:45 |         5.79 |         5.82 |      16.7875 |      16.9183 |          0.1000 |
|       6 |        2710 |       07:51:37 |         5.93 |         5.80 |      17.5863 |      16.8385 |          0.1000 |
|       6 |        2715 |       07:52:30 |         5.77 |         5.76 |      16.6472 |      16.5970 |          0.1000 |
|       6 |        2720 |       07:53:22 |         5.88 |         5.84 |      17.3122 |      17.0596 |          0.1000 |
|       6 |        2725 |       07:54:15 |         5.55 |         5.79 |      15.4253 |      16.7368 |          0.1000 |
|       6 |        2730 |       07:55:08 |         5.80 |         5.82 |      16.8327 |      16.9604 |          0.1000 |
|       6 |        2735 |       07:56:00 |         5.92 |         5.78 |      17.5439 |      16.6971 |          0.1000 |
|       6 |        2740 |       07:56:53 |         5.61 |         5.81 |      15.7147 |      16.8824 |          0.1000 |
|       6 |        2745 |       07:57:46 |         5.84 |         5.77 |      17.0392 |      16.6543 |          0.1000 |
|       6 |        2750 |       07:58:38 |         5.69 |         5.80 |      16.2154 |      16.8037 |          0.1000 |
|       6 |        2755 |       07:59:31 |         5.91 |         5.74 |      17.4624 |      16.4877 |          0.1000 |
|       6 |        2760 |       08:00:23 |         6.09 |         5.84 |      18.5163 |      17.0606 |          0.1000 |
|       6 |        2765 |       08:01:15 |         5.94 |         5.79 |      17.6396 |      16.7898 |          0.1000 |
|       6 |        2770 |       08:02:08 |         5.65 |         5.76 |      15.9616 |      16.5662 |          0.1000 |
|       6 |        2775 |       08:03:00 |         5.97 |         5.72 |      17.7981 |      16.3727 |          0.1000 |
|       6 |        2780 |       08:03:52 |         5.69 |         5.81 |      16.2044 |      16.8769 |          0.1000 |
|       6 |        2785 |       08:04:45 |         5.82 |         5.76 |      16.9081 |      16.5765 |          0.1000 |
|       6 |        2790 |       08:05:38 |         5.80 |         5.78 |      16.8070 |      16.7176 |          0.1000 |
|       6 |        2795 |       08:06:31 |         5.84 |         5.75 |      17.0239 |      16.5271 |          0.1000 |
|       6 |        2800 |       08:07:24 |         5.85 |         5.76 |      17.1205 |      16.5653 |          0.1000 |
|       6 |        2805 |       08:08:17 |         5.80 |         5.73 |      16.8398 |      16.4156 |          0.1000 |
|       6 |        2810 |       08:09:09 |         5.71 |         5.73 |      16.3036 |      16.4187 |          0.1000 |
|       6 |        2815 |       08:10:02 |         5.82 |         5.69 |      16.9464 |      16.1959 |          0.1000 |
|       6 |        2820 |       08:10:55 |         5.73 |         5.80 |      16.3924 |      16.8271 |          0.1000 |
|       6 |        2825 |       08:11:48 |         5.78 |         5.75 |      16.6870 |      16.5326 |          0.1000 |
|       6 |        2830 |       08:12:41 |         5.71 |         5.72 |      16.2907 |      16.3758 |          0.1000 |
|       6 |        2835 |       08:13:33 |         5.75 |         5.69 |      16.5240 |      16.1663 |          0.1000 |
|       6 |        2840 |       08:14:26 |         5.71 |         5.76 |      16.2872 |      16.6146 |          0.1000 |
|       6 |        2845 |       08:15:18 |         5.72 |         5.71 |      16.3870 |      16.2887 |          0.1000 |
|       6 |        2850 |       08:16:11 |         5.53 |         5.73 |      15.2715 |      16.4371 |          0.1000 |
|       6 |        2855 |       08:17:04 |         5.44 |         5.71 |      14.7995 |      16.2816 |          0.1000 |
|       6 |        2860 |       08:17:57 |         5.68 |         5.71 |      16.1188 |      16.2914 |          0.1000 |
|       6 |        2865 |       08:18:49 |         5.82 |         5.68 |      16.9477 |      16.1543 |          0.1000 |
|       6 |        2870 |       08:19:42 |         5.72 |         5.71 |      16.3550 |      16.3195 |          0.1000 |
|       6 |        2875 |       08:20:35 |         5.80 |         5.61 |      16.8465 |      15.7512 |          0.1000 |
|       6 |        2880 |       08:21:28 |         5.52 |         5.81 |      15.2270 |      16.8798 |          0.1000 |
|       6 |        2885 |       08:22:21 |         5.69 |         5.70 |      16.1608 |      16.2702 |          0.1000 |
|       6 |        2890 |       08:23:14 |         5.76 |         5.74 |      16.5637 |      16.4815 |          0.1000 |
|       6 |        2895 |       08:24:07 |         6.10 |         5.73 |      18.6091 |      16.3994 |          0.1000 |
|       6 |        2900 |       08:25:00 |         5.85 |         5.65 |      17.1232 |      15.9790 |          0.1000 |
|       6 |        2905 |       08:25:54 |         5.61 |         5.63 |      15.7288 |      15.8752 |          0.1000 |
|       6 |        2910 |       08:26:47 |         5.66 |         5.72 |      16.0387 |      16.3444 |          0.1000 |
|       6 |        2915 |       08:27:40 |         5.87 |         5.65 |      17.2016 |      15.9713 |          0.1000 |
|       6 |        2920 |       08:28:33 |         5.89 |         5.73 |      17.3645 |      16.4360 |          0.1000 |
|       6 |        2925 |       08:29:26 |         5.59 |         5.70 |      15.6293 |      16.2227 |          0.1000 |
|       6 |        2930 |       08:30:19 |         5.71 |         5.64 |      16.2837 |      15.8868 |          0.1000 |
|       6 |        2935 |       08:31:12 |         5.55 |         5.58 |      15.3835 |      15.5533 |          0.1000 |
|       6 |        2940 |       08:32:05 |         5.75 |         5.82 |      16.5178 |      16.9527 |          0.1000 |
|       6 |        2945 |       08:32:57 |         5.73 |         5.76 |      16.4417 |      16.5798 |          0.1000 |
|       6 |        2950 |       08:33:51 |         5.63 |         5.63 |      15.8580 |      15.8492 |          0.1000 |
|       7 |        2955 |       08:34:43 |         5.70 |         5.62 |      16.2383 |      15.8109 |          0.1000 |
|       7 |        2960 |       08:35:35 |         5.64 |         5.67 |      15.9204 |      16.0822 |          0.1000 |
|       7 |        2965 |       08:36:27 |         5.65 |         5.63 |      15.9827 |      15.8257 |          0.1000 |
|       7 |        2970 |       08:37:19 |         5.82 |         5.67 |      16.9281 |      16.0514 |          0.1000 |
|       7 |        2975 |       08:38:10 |         5.78 |         5.62 |      16.6781 |      15.8146 |          0.1000 |
|       7 |        2980 |       08:39:02 |         5.59 |         5.67 |      15.5962 |      16.0884 |          0.1000 |
|       7 |        2985 |       08:39:54 |         5.75 |         5.63 |      16.5493 |      15.8739 |          0.1000 |
|       7 |        2990 |       08:40:45 |         5.72 |         5.64 |      16.3410 |      15.9217 |          0.1000 |
|       7 |        2995 |       08:41:38 |         5.73 |         5.59 |      16.4264 |      15.6043 |          0.1000 |
|       7 |        3000 |       08:42:29 |         5.63 |         5.71 |      15.8720 |      16.3010 |          0.1000 |
|       7 |        3005 |       08:43:21 |         5.80 |         5.67 |      16.8331 |      16.0609 |          0.1000 |
|       7 |        3010 |       08:44:15 |         5.62 |         5.62 |      15.7897 |      15.7672 |          0.1000 |
|       7 |        3015 |       08:45:06 |         5.38 |         5.59 |      14.4587 |      15.6307 |          0.1000 |
|       7 |        3020 |       08:45:58 |         5.57 |         5.67 |      15.5157 |      16.0765 |          0.1000 |
|       7 |        3025 |       08:46:51 |         5.46 |         5.62 |      14.9145 |      15.7829 |          0.1000 |
|       7 |        3030 |       08:47:43 |         5.45 |         5.63 |      14.8311 |      15.8609 |          0.1000 |
|       7 |        3035 |       08:48:35 |         5.99 |         5.60 |      17.9112 |      15.6761 |          0.1000 |
|       7 |        3040 |       08:49:28 |         5.64 |         5.62 |      15.9095 |      15.8064 |          0.1000 |
|       7 |        3045 |       08:50:20 |         5.80 |         5.59 |      16.8081 |      15.6363 |          0.1000 |
|       7 |        3050 |       08:51:12 |         5.69 |         5.61 |      16.1749 |      15.7445 |          0.1000 |
|       7 |        3055 |       08:52:05 |         5.61 |         5.59 |      15.7141 |      15.6276 |          0.1000 |
|       7 |        3060 |       08:52:56 |         5.67 |         5.61 |      16.0487 |      15.7545 |          0.1000 |
|       7 |        3065 |       08:53:48 |         5.75 |         5.57 |      16.5287 |      15.5017 |          0.1000 |
|       7 |        3070 |       08:54:41 |         5.65 |         5.62 |      15.9864 |      15.7809 |          0.1000 |
|       7 |        3075 |       08:55:33 |         5.68 |         5.56 |      16.1118 |      15.4538 |          0.1000 |
|       7 |        3080 |       08:56:25 |         5.42 |         5.66 |      14.6759 |      15.9953 |          0.1000 |
|       7 |        3085 |       08:57:19 |         5.62 |         5.64 |      15.7737 |      15.9230 |          0.1000 |
|       7 |        3090 |       08:58:11 |         5.69 |         5.53 |      16.1707 |      15.3084 |          0.1000 |
|       7 |        3095 |       08:59:03 |         5.62 |         5.51 |      15.7877 |      15.1714 |          0.1000 |
|       7 |        3100 |       08:59:55 |         5.58 |         5.63 |      15.5620 |      15.8574 |          0.1000 |
|       7 |        3105 |       09:00:48 |         5.81 |         5.56 |      16.9012 |      15.4446 |          0.1000 |
|       7 |        3110 |       09:01:41 |         5.53 |         5.60 |      15.3043 |      15.7074 |          0.1000 |
|       7 |        3115 |       09:02:33 |         5.62 |         5.55 |      15.8152 |      15.3802 |          0.1000 |
