
                            < M A T L A B (R) >
                  Copyright 1984-2021 The MathWorks, Inc.
             R2021a Update 1 (9.10.0.1649659) 64-bit (glnxa64)
                               April 13, 2021

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
Datastore creation...
Network creation...
Training...
[Warning: Support for GPU devices with Compute Capability 5.2 will be removed in
a future MATLAB release. For more information on GPU support, see <a
href="matlab:web('http://www.mathworks.com/help/parallel-computing/gpu-support-by-release.html','-browser')">GPU
Support by Release</a>.] 
[> In parallel.internal.gpu.selectDevice
In parallel.gpu/GPUDevice/current (line 44)
In gpuDevice (line 23)
In nnet.internal.cnn.util.isGPUCompatible (line 10)
In nnet.internal.cnn.util.GPUShouldBeUsed>iCheckLocalGPU (line 51)
In nnet.internal.cnn.util.GPUShouldBeUsed>iValidateGPU (line 85)
In nnet.internal.cnn.util.GPUShouldBeUsed (line 34)
In nnet.internal.cnn.assembler.setupExecutionEnvironment (line 32)
In nnet.internal.cnn.trainNetwork.doTrainNetwork (line 22)
In trainNetwork (line 182)
In fullUNet_image_reconstruction (line 181)
In run (line 91)] 
Training on single GPU.
Initializing input data normalization.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |     RMSE     |     RMSE     |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|      17 |        8340 |       23:16:26 |         2.39 |         2.39 |       2.8656 |       2.8526 |          0.0100 |
|      17 |        8345 |       23:17:16 |         2.45 |         2.39 |       2.9947 |       2.8470 |          0.0100 |
|      17 |        8350 |       23:18:07 |         2.41 |         2.39 |       2.9144 |       2.8541 |          0.0100 |
|      17 |        8355 |       23:18:59 |         2.50 |         2.39 |       3.1133 |       2.8484 |          0.0100 |
|      17 |        8360 |       23:19:50 |         2.41 |         2.39 |       2.9036 |       2.8514 |          0.0100 |
|      18 |        8365 |       23:20:40 |         2.33 |         2.39 |       2.7162 |       2.8514 |          0.0100 |
|      18 |        8370 |       23:21:30 |         2.39 |         2.39 |       2.8481 |       2.8488 |          0.0100 |
|      18 |        8375 |       23:22:21 |         2.45 |         2.39 |       2.9983 |       2.8536 |          0.0100 |
|      18 |        8380 |       23:23:11 |         2.41 |         2.38 |       2.9010 |       2.8388 |          0.0100 |
|      18 |        8385 |       23:24:01 |         2.24 |         2.38 |       2.5077 |       2.8377 |          0.0100 |
|      18 |        8390 |       23:24:51 |         2.33 |         2.38 |       2.7124 |       2.8392 |          0.0100 |
|      18 |        8395 |       23:25:41 |         2.41 |         2.38 |       2.9155 |       2.8362 |          0.0100 |
|      18 |        8400 |       23:26:32 |         2.42 |         2.38 |       2.9331 |       2.8377 |          0.0100 |
|      18 |        8405 |       23:27:21 |         2.37 |         2.38 |       2.8093 |       2.8343 |          0.0100 |
|      18 |        8410 |       23:28:11 |         2.37 |         2.38 |       2.8027 |       2.8356 |          0.0100 |
|      18 |        8415 |       23:29:01 |         2.40 |         2.38 |       2.8889 |       2.8318 |          0.0100 |
|      18 |        8420 |       23:29:51 |         2.44 |         2.38 |       2.9712 |       2.8335 |          0.0100 |
|      18 |        8425 |       23:30:41 |         2.40 |         2.38 |       2.8736 |       2.8281 |          0.0100 |
|      18 |        8430 |       23:31:31 |         2.32 |         2.38 |       2.6798 |       2.8334 |          0.0100 |
|      18 |        8435 |       23:32:22 |         2.35 |         2.38 |       2.7723 |       2.8272 |          0.0100 |
|      18 |        8440 |       23:33:12 |         2.42 |         2.38 |       2.9260 |       2.8333 |          0.0100 |
|      18 |        8445 |       23:34:02 |         2.36 |         2.38 |       2.7773 |       2.8260 |          0.0100 |
|      18 |        8450 |       23:34:52 |         2.44 |         2.38 |       2.9801 |       2.8294 |          0.0100 |
|      18 |        8455 |       23:35:42 |         2.40 |         2.38 |       2.8790 |       2.8285 |          0.0100 |
|      18 |        8460 |       23:36:32 |         2.50 |         2.37 |       3.1145 |       2.8179 |          0.0100 |
|      18 |        8465 |       23:37:23 |         2.34 |         2.37 |       2.7429 |       2.8167 |          0.0100 |
|      18 |        8470 |       23:38:12 |         2.35 |         2.38 |       2.7592 |       2.8231 |          0.0100 |
|      18 |        8475 |       23:39:03 |         2.37 |         2.37 |       2.7970 |       2.8202 |          0.0100 |
|      18 |        8480 |       23:39:53 |         2.32 |         2.37 |       2.6798 |       2.8150 |          0.0100 |
|      18 |        8485 |       23:40:43 |         2.39 |         2.37 |       2.8633 |       2.8114 |          0.0100 |
|      18 |        8490 |       23:41:34 |         2.33 |         2.37 |       2.7074 |       2.8187 |          0.0100 |
|      18 |        8495 |       23:42:24 |         2.32 |         2.37 |       2.6820 |       2.8153 |          0.0100 |
|      18 |        8500 |       23:43:15 |         2.44 |         2.37 |       2.9794 |       2.8128 |          0.0100 |
|      18 |        8505 |       23:44:05 |         2.38 |         2.37 |       2.8296 |       2.8121 |          0.0100 |
|      18 |        8510 |       23:44:55 |         2.33 |         2.37 |       2.7161 |       2.8127 |          0.0100 |
|      18 |        8515 |       23:45:45 |         2.39 |         2.37 |       2.8487 |       2.8120 |          0.0100 |
|      18 |        8520 |       23:46:36 |         2.34 |         2.37 |       2.7412 |       2.8071 |          0.0100 |
|      18 |        8525 |       23:47:26 |         2.34 |         2.37 |       2.7320 |       2.8039 |          0.0100 |
|      18 |        8530 |       23:48:16 |         2.23 |         2.37 |       2.4923 |       2.8083 |          0.0100 |
|      18 |        8535 |       23:49:06 |         2.32 |         2.37 |       2.6896 |       2.8045 |          0.0100 |
|      18 |        8540 |       23:49:57 |         2.35 |         2.37 |       2.7555 |       2.8044 |          0.0100 |
|      18 |        8545 |       23:50:48 |         2.33 |         2.37 |       2.7199 |       2.8000 |          0.0100 |
|      18 |        8550 |       23:51:38 |         2.38 |         2.37 |       2.8259 |       2.8060 |          0.0100 |
|      18 |        8555 |       23:52:29 |         2.34 |         2.37 |       2.7334 |       2.8025 |          0.0100 |
|      18 |        8560 |       23:53:19 |         2.49 |         2.37 |       3.1068 |       2.7981 |          0.0100 |
|      18 |        8565 |       23:54:10 |         2.42 |         2.36 |       2.9167 |       2.7941 |          0.0100 |
|      18 |        8570 |       23:55:00 |         2.50 |         2.37 |       3.1183 |       2.8009 |          0.0100 |
|      18 |        8575 |       23:55:50 |         2.40 |         2.37 |       2.8778 |       2.7995 |          0.0100 |
|      18 |        8580 |       23:56:41 |         2.33 |         2.36 |       2.7052 |       2.7925 |          0.0100 |
|      18 |        8585 |       23:57:32 |         2.41 |         2.36 |       2.9158 |       2.7947 |          0.0100 |
|      18 |        8590 |       23:58:23 |         2.37 |         2.37 |       2.8057 |       2.7970 |          0.0100 |
|      18 |        8595 |       23:59:13 |         2.40 |         2.37 |       2.8731 |       2.7985 |          0.0100 |
|      18 |        8600 |       24:00:04 |         2.32 |         2.36 |       2.6888 |       2.7882 |          0.0100 |
|      18 |        8605 |       24:00:55 |         2.30 |         2.36 |       2.6477 |       2.7863 |          0.0100 |
|      18 |        8610 |       24:01:45 |         2.35 |         2.36 |       2.7509 |       2.7932 |          0.0100 |
|      18 |        8615 |       24:02:36 |         2.50 |         2.36 |       3.1246 |       2.7905 |          0.0100 |
|      18 |        8620 |       24:03:27 |         2.37 |         2.36 |       2.8123 |       2.7871 |          0.0100 |
|      18 |        8625 |       24:04:18 |         2.37 |         2.36 |       2.8154 |       2.7832 |          0.0100 |
|      18 |        8630 |       24:05:09 |         2.38 |         2.36 |       2.8320 |       2.7897 |          0.0100 |
|      18 |        8635 |       24:05:59 |         2.33 |         2.36 |       2.7137 |       2.7915 |          0.0100 |
|      18 |        8640 |       24:06:49 |         2.31 |         2.36 |       2.6693 |       2.7764 |          0.0100 |
|      18 |        8645 |       24:07:40 |         2.43 |         2.36 |       2.9476 |       2.7752 |          0.0100 |
|      18 |        8650 |       24:08:30 |         2.28 |         2.36 |       2.5939 |       2.7827 |          0.0100 |
|      18 |        8655 |       24:09:21 |         2.27 |         2.36 |       2.5834 |       2.7764 |          0.0100 |
|      18 |        8660 |       24:10:11 |         2.39 |         2.36 |       2.8604 |       2.7753 |          0.0100 |
|      18 |        8665 |       24:11:01 |         2.30 |         2.35 |       2.6501 |       2.7701 |          0.0100 |
|      18 |        8670 |       24:11:52 |         2.33 |         2.36 |       2.7177 |       2.7821 |          0.0100 |
|      18 |        8675 |       24:12:43 |         2.34 |         2.36 |       2.7269 |       2.7746 |          0.0100 |
|      18 |        8680 |       24:13:34 |         2.29 |         2.35 |       2.6215 |       2.7715 |          0.0100 |
|      18 |        8685 |       24:14:25 |         2.34 |         2.35 |       2.7399 |       2.7668 |          0.0100 |
|      18 |        8690 |       24:15:15 |         2.31 |         2.36 |       2.6609 |       2.7799 |          0.0100 |
|      18 |        8695 |       24:16:06 |         2.39 |         2.35 |       2.8483 |       2.7699 |          0.0100 |
|      18 |        8700 |       24:16:56 |         2.39 |         2.35 |       2.8570 |       2.7694 |          0.0100 |
|      18 |        8705 |       24:17:47 |         2.41 |         2.35 |       2.9086 |       2.7605 |          0.0100 |
|      18 |        8710 |       24:18:38 |         2.32 |         2.35 |       2.6861 |       2.7717 |          0.0100 |
|      18 |        8715 |       24:19:30 |         2.33 |         2.35 |       2.7116 |       2.7620 |          0.0100 |
|      18 |        8720 |       24:20:21 |         2.31 |         2.35 |       2.6747 |       2.7609 |          0.0100 |
|      18 |        8725 |       24:21:12 |         2.28 |         2.35 |       2.6098 |       2.7646 |          0.0100 |
|      18 |        8730 |       24:22:03 |         2.32 |         2.35 |       2.6991 |       2.7650 |          0.0100 |
|      18 |        8735 |       24:22:53 |         2.42 |         2.35 |       2.9266 |       2.7616 |          0.0100 |
|      18 |        8740 |       24:23:44 |         2.35 |         2.35 |       2.7577 |       2.7596 |          0.0100 |
|      18 |        8745 |       24:24:35 |         2.35 |         2.35 |       2.7624 |       2.7565 |          0.0100 |
|      18 |        8750 |       24:25:26 |         2.42 |         2.35 |       2.9372 |       2.7577 |          0.0100 |
|      18 |        8755 |       24:26:17 |         2.33 |         2.35 |       2.7110 |       2.7576 |          0.0100 |
|      18 |        8760 |       24:27:08 |         2.35 |         2.35 |       2.7500 |       2.7542 |          0.0100 |
|      18 |        8765 |       24:28:00 |         2.35 |         2.34 |       2.7554 |       2.7492 |          0.0100 |
|      18 |        8770 |       24:28:52 |         2.41 |         2.35 |       2.9054 |       2.7547 |          0.0100 |
|      18 |        8775 |       24:29:43 |         2.31 |         2.35 |       2.6634 |       2.7511 |          0.0100 |
|      18 |        8780 |       24:30:34 |         2.32 |         2.35 |       2.6926 |       2.7503 |          0.0100 |
|      18 |        8785 |       24:31:25 |         2.37 |         2.34 |       2.8108 |       2.7459 |          0.0100 |
|      18 |        8790 |       24:32:16 |         2.31 |         2.35 |       2.6613 |       2.7535 |          0.0100 |
|      18 |        8795 |       24:33:07 |         2.41 |         2.35 |       2.9029 |       2.7503 |          0.0100 |
|      18 |        8800 |       24:33:57 |         2.29 |         2.34 |       2.6267 |       2.7426 |          0.0100 |
|      18 |        8805 |       24:34:48 |         2.29 |         2.34 |       2.6108 |       2.7410 |          0.0100 |
|      18 |        8810 |       24:35:39 |         2.41 |         2.34 |       2.8973 |       2.7478 |          0.0100 |
|      18 |        8815 |       24:36:30 |         2.34 |         2.34 |       2.7443 |       2.7405 |          0.0100 |
|      18 |        8820 |       24:37:21 |         2.38 |         2.34 |       2.8237 |       2.7453 |          0.0100 |
|      18 |        8825 |       24:38:12 |         2.28 |         2.34 |       2.5969 |       2.7427 |          0.0100 |
|      18 |        8830 |       24:39:04 |         2.35 |         2.34 |       2.7650 |       2.7384 |          0.0100 |
|      18 |        8835 |       24:39:54 |         2.37 |         2.34 |       2.7987 |       2.7421 |          0.0100 |
|      18 |        8840 |       24:40:46 |         2.29 |         2.34 |       2.6110 |       2.7309 |          0.0100 |
|      18 |        8845 |       24:41:37 |         2.39 |         2.34 |       2.8620 |       2.7296 |          0.0100 |
|      18 |        8850 |       24:42:28 |         2.40 |         2.34 |       2.8808 |       2.7369 |          0.0100 |
|      18 |        8855 |       24:43:18 |         2.30 |         2.34 |       2.6543 |       2.7297 |          0.0100 |
|      19 |        8860 |       24:44:09 |         2.40 |         2.34 |       2.8789 |       2.7349 |          0.0100 |
|      19 |        8865 |       24:44:59 |         2.41 |         2.34 |       2.9078 |       2.7279 |          0.0100 |
|      19 |        8870 |       24:45:49 |         2.26 |         2.34 |       2.5624 |       2.7369 |          0.0100 |
|      19 |        8875 |       24:46:39 |         2.31 |         2.34 |       2.6655 |       2.7318 |          0.0100 |
|      19 |        8880 |       24:47:29 |         2.37 |         2.33 |       2.8058 |       2.7253 |          0.0100 |
|      19 |        8885 |       24:48:20 |         2.28 |         2.33 |       2.5905 |       2.7208 |          0.0100 |
|      19 |        8890 |       24:49:11 |         2.37 |         2.34 |       2.8129 |       2.7334 |          0.0100 |
|      19 |        8895 |       24:50:01 |         2.28 |         2.34 |       2.6099 |       2.7273 |          0.0100 |
|      19 |        8900 |       24:50:52 |         2.34 |         2.33 |       2.7299 |       2.7231 |          0.0100 |
|      19 |        8905 |       24:51:42 |         2.33 |         2.33 |       2.7145 |       2.7219 |          0.0100 |
|      19 |        8910 |       24:52:32 |         2.28 |         2.33 |       2.6070 |       2.7261 |          0.0100 |
|      19 |        8915 |       24:53:22 |         2.30 |         2.34 |       2.6494 |       2.7262 |          0.0100 |
|      19 |        8920 |       24:54:12 |         2.38 |         2.33 |       2.8356 |       2.7225 |          0.0100 |
|      19 |        8925 |       24:55:03 |         2.38 |         2.33 |       2.8383 |       2.7165 |          0.0100 |
|      19 |        8930 |       24:55:53 |         2.25 |         2.33 |       2.5392 |       2.7241 |          0.0100 |
|      19 |        8935 |       24:56:43 |         2.38 |         2.33 |       2.8339 |       2.7154 |          0.0100 |
|      19 |        8940 |       24:57:33 |         2.33 |         2.33 |       2.7149 |       2.7148 |          0.0100 |
|      19 |        8945 |       24:58:24 |         2.26 |         2.33 |       2.5513 |       2.7120 |          0.0100 |
|      19 |        8950 |       24:59:14 |         2.30 |         2.33 |       2.6366 |       2.7191 |          0.0100 |
|      19 |        8955 |       25:00:04 |         2.26 |         2.33 |       2.5525 |       2.7127 |          0.0100 |
|      19 |        8960 |       25:00:54 |         2.34 |         2.33 |       2.7262 |       2.7140 |          0.0100 |
|      19 |        8965 |       25:01:44 |         2.38 |         2.33 |       2.8292 |       2.7090 |          0.0100 |
|      19 |        8970 |       25:02:34 |         2.34 |         2.33 |       2.7361 |       2.7147 |          0.0100 |
|      19 |        8975 |       25:03:25 |         2.42 |         2.33 |       2.9323 |       2.7110 |          0.0100 |
|      19 |        8980 |       25:04:15 |         2.30 |         2.33 |       2.6475 |       2.7086 |          0.0100 |
|      19 |        8985 |       25:05:06 |         2.35 |         2.33 |       2.7644 |       2.7040 |          0.0100 |
|      19 |        8990 |       25:05:56 |         2.35 |         2.33 |       2.7652 |       2.7089 |          0.0100 |
|      19 |        8995 |       25:06:46 |         2.32 |         2.33 |       2.6866 |       2.7042 |          0.0100 |
|      19 |        9000 |       25:07:36 |         2.30 |         2.33 |       2.6515 |       2.7042 |          0.0100 |
|      19 |        9005 |       25:08:27 |         2.37 |         2.32 |       2.8063 |       2.7016 |          0.0100 |
|      19 |        9010 |       25:09:18 |         2.38 |         2.32 |       2.8292 |       2.7026 |          0.0100 |
|      19 |        9015 |       25:10:09 |         2.27 |         2.32 |       2.5660 |       2.7002 |          0.0100 |
|      19 |        9020 |       25:10:59 |         2.22 |         2.32 |       2.4685 |       2.6984 |          0.0100 |
|      19 |        9025 |       25:11:50 |         2.40 |         2.32 |       2.8693 |       2.6966 |          0.0100 |
|      19 |        9030 |       25:12:40 |         2.34 |         2.32 |       2.7465 |       2.7011 |          0.0100 |
|      19 |        9035 |       25:13:31 |         2.31 |         2.32 |       2.6598 |       2.6982 |          0.0100 |
|      19 |        9040 |       25:14:21 |         2.34 |         2.32 |       2.7303 |       2.6919 |          0.0100 |
|      19 |        9045 |       25:15:11 |         2.27 |         2.32 |       2.5815 |       2.6888 |          0.0100 |
|      19 |        9050 |       25:16:02 |         2.27 |         2.32 |       2.5783 |       2.6995 |          0.0100 |
|      19 |        9055 |       25:16:53 |         2.25 |         2.32 |       2.5384 |       2.6927 |          0.0100 |
|      19 |        9060 |       25:17:43 |         2.28 |         2.32 |       2.5979 |       2.6922 |          0.0100 |
|      19 |        9065 |       25:18:33 |         2.29 |         2.32 |       2.6322 |       2.6907 |          0.0100 |
|      19 |        9070 |       25:19:23 |         2.36 |         2.32 |       2.7937 |       2.6900 |          0.0100 |
|      19 |        9075 |       25:20:13 |         2.27 |         2.32 |       2.5678 |       2.6878 |          0.0100 |
|      19 |        9080 |       25:21:04 |         2.28 |         2.32 |       2.5892 |       2.6853 |          0.0100 |
|      19 |        9085 |       25:21:54 |         2.23 |         2.32 |       2.4864 |       2.6834 |          0.0100 |
|      19 |        9090 |       25:22:45 |         2.30 |         2.32 |       2.6458 |       2.6861 |          0.0100 |
|      19 |        9095 |       25:23:36 |         2.32 |         2.32 |       2.7014 |       2.6869 |          0.0100 |
|      19 |        9100 |       25:24:26 |         2.17 |         2.31 |       2.3520 |       2.6795 |          0.0100 |
|      19 |        9105 |       25:25:16 |         2.23 |         2.32 |       2.4917 |       2.6797 |          0.0100 |
|      19 |        9110 |       25:26:07 |         2.29 |         2.32 |       2.6261 |       2.6809 |          0.0100 |
|      19 |        9115 |       25:26:57 |         2.32 |         2.31 |       2.6840 |       2.6771 |          0.0100 |
|      19 |        9120 |       25:27:48 |         2.24 |         2.32 |       2.5126 |       2.6812 |          0.0100 |
|      19 |        9125 |       25:28:38 |         2.39 |         2.31 |       2.8660 |       2.6747 |          0.0100 |
|      19 |        9130 |       25:29:28 |         2.30 |         2.32 |       2.6503 |       2.6855 |          0.0100 |
|      19 |        9135 |       25:30:19 |         2.25 |         2.32 |       2.5244 |       2.6824 |          0.0100 |
|      19 |        9140 |       25:31:10 |         2.33 |         2.31 |       2.7167 |       2.6735 |          0.0100 |
|      19 |        9145 |       25:32:00 |         2.27 |         2.31 |       2.5847 |       2.6726 |          0.0100 |
|      19 |        9150 |       25:32:51 |         2.26 |         2.31 |       2.5445 |       2.6712 |          0.0100 |
|      19 |        9155 |       25:33:42 |         2.39 |         2.31 |       2.8554 |       2.6741 |          0.0100 |
|      19 |        9160 |       25:34:32 |         2.40 |         2.31 |       2.8859 |       2.6709 |          0.0100 |
|      19 |        9165 |       25:35:23 |         2.32 |         2.31 |       2.6964 |       2.6704 |          0.0100 |
|      19 |        9170 |       25:36:13 |         2.25 |         2.31 |       2.5212 |       2.6678 |          0.0100 |
|      19 |        9175 |       25:37:04 |         2.36 |         2.31 |       2.7744 |       2.6667 |          0.0100 |
|      19 |        9180 |       25:37:54 |         2.28 |         2.31 |       2.5923 |       2.6654 |          0.0100 |
|      19 |        9185 |       25:38:46 |         2.36 |         2.31 |       2.7803 |       2.6615 |          0.0100 |
|      19 |        9190 |       25:39:37 |         2.34 |         2.31 |       2.7424 |       2.6698 |          0.0100 |
|      19 |        9195 |       25:40:28 |         2.20 |         2.31 |       2.4223 |       2.6664 |          0.0100 |
|      19 |        9200 |       25:41:18 |         2.19 |         2.31 |       2.3902 |       2.6589 |          0.0100 |
|      19 |        9205 |       25:42:09 |         2.37 |         2.30 |       2.8100 |       2.6563 |          0.0100 |
|      19 |        9210 |       25:43:00 |         2.32 |         2.31 |       2.6852 |       2.6633 |          0.0100 |
|      19 |        9215 |       25:43:52 |         2.26 |         2.31 |       2.5651 |       2.6601 |          0.0100 |
|      19 |        9220 |       25:44:42 |         2.31 |         2.31 |       2.6617 |       2.6597 |          0.0100 |
|      19 |        9225 |       25:45:33 |         2.24 |         2.30 |       2.5134 |       2.6554 |          0.0100 |
|      19 |        9230 |       25:46:25 |         2.27 |         2.31 |       2.5685 |       2.6653 |          0.0100 |
|      19 |        9235 |       25:47:17 |         2.25 |         2.31 |       2.5333 |       2.6620 |          0.0100 |
|      19 |        9240 |       25:48:09 |         2.23 |         2.30 |       2.4812 |       2.6528 |          0.0100 |
|      19 |        9245 |       25:49:00 |         2.31 |         2.30 |       2.6722 |       2.6538 |          0.0100 |
|      19 |        9250 |       25:49:51 |         2.33 |         2.30 |       2.7104 |       2.6535 |          0.0100 |
|      19 |        9255 |       25:50:41 |         2.37 |         2.30 |       2.8183 |       2.6524 |          0.0100 |
|      19 |        9260 |       25:51:33 |         2.32 |         2.30 |       2.6809 |       2.6500 |          0.0100 |
|      19 |        9265 |       25:52:25 |         2.29 |         2.30 |       2.6139 |       2.6474 |          0.0100 |
|      19 |        9270 |       25:53:17 |         2.23 |         2.31 |       2.4850 |       2.6578 |          0.0100 |
|      19 |        9275 |       25:54:09 |         2.34 |         2.30 |       2.7474 |       2.6558 |          0.0100 |
|      19 |        9280 |       25:55:03 |         2.22 |         2.30 |       2.4636 |       2.6424 |          0.0100 |
|      19 |        9285 |       25:55:56 |         2.26 |         2.30 |       2.5649 |       2.6426 |          0.0100 |
|      19 |        9290 |       25:56:47 |         2.27 |         2.30 |       2.5741 |       2.6493 |          0.0100 |
|      19 |        9295 |       25:57:38 |         2.31 |         2.30 |       2.6575 |       2.6443 |          0.0100 |
|      19 |        9300 |       25:58:33 |         2.35 |         2.30 |       2.7571 |       2.6435 |          0.0100 |
|      19 |        9305 |       25:59:27 |         2.27 |         2.30 |       2.5684 |       2.6410 |          0.0100 |
|      19 |        9310 |       26:00:19 |         2.33 |         2.30 |       2.7223 |       2.6408 |          0.0100 |
|      19 |        9315 |       26:01:10 |         2.41 |         2.30 |       2.8921 |       2.6397 |          0.0100 |
|      19 |        9320 |       26:02:01 |         2.34 |         2.30 |       2.7353 |       2.6365 |          0.0100 |
|      19 |        9325 |       26:02:52 |         2.30 |         2.30 |       2.6510 |       2.6351 |          0.0100 |
|      19 |        9330 |       26:03:43 |         2.34 |         2.30 |       2.7355 |       2.6386 |          0.0100 |
|      19 |        9335 |       26:04:33 |         2.17 |         2.30 |       2.3560 |       2.6361 |          0.0100 |
|      19 |        9340 |       26:05:24 |         2.29 |         2.29 |       2.6292 |       2.6324 |          0.0100 |
|      19 |        9345 |       26:06:15 |         2.30 |         2.29 |       2.6407 |       2.6296 |          0.0100 |
|      20 |        9350 |       26:07:06 |         2.35 |         2.29 |       2.7682 |       2.6317 |          0.0100 |
|      20 |        9355 |       26:07:56 |         2.42 |         2.29 |       2.9379 |       2.6288 |          0.0100 |
|      20 |        9360 |       26:08:46 |         2.23 |         2.29 |       2.4795 |       2.6325 |          0.0100 |
|      20 |        9365 |       26:09:36 |         2.32 |         2.29 |       2.6839 |       2.6283 |          0.0100 |
|      20 |        9370 |       26:10:26 |         2.30 |         2.29 |       2.6419 |       2.6298 |          0.0100 |
|      20 |        9375 |       26:11:16 |         2.36 |         2.29 |       2.7761 |       2.6258 |          0.0100 |
|      20 |        9380 |       26:12:07 |         2.29 |         2.29 |       2.6302 |       2.6269 |          0.0100 |
|      20 |        9385 |       26:12:57 |         2.25 |         2.29 |       2.5397 |       2.6220 |          0.0100 |
|      20 |        9390 |       26:13:48 |         2.27 |         2.29 |       2.5858 |       2.6324 |          0.0100 |
|      20 |        9395 |       26:14:39 |         2.31 |         2.29 |       2.6589 |       2.6252 |          0.0100 |
|      20 |        9400 |       26:15:29 |         2.23 |         2.29 |       2.4888 |       2.6232 |          0.0100 |
|      20 |        9405 |       26:16:19 |         2.33 |         2.29 |       2.7256 |       2.6197 |          0.0100 |
|      20 |        9410 |       26:17:09 |         2.34 |         2.29 |       2.7432 |       2.6227 |          0.0100 |
|      20 |        9415 |       26:17:59 |         2.36 |         2.29 |       2.7838 |       2.6216 |          0.0100 |
|      20 |        9420 |       26:18:49 |         2.34 |         2.29 |       2.7346 |       2.6181 |          0.0100 |
|      20 |        9425 |       26:19:40 |         2.28 |         2.29 |       2.5969 |       2.6141 |          0.0100 |
|      20 |        9430 |       26:20:30 |         2.31 |         2.29 |       2.6688 |       2.6196 |          0.0100 |
|      20 |        9435 |       26:21:20 |         2.26 |         2.29 |       2.5449 |       2.6168 |          0.0100 |
|      20 |        9440 |       26:22:10 |         2.16 |         2.29 |       2.3255 |       2.6140 |          0.0100 |
|      20 |        9445 |       26:23:00 |         2.33 |         2.29 |       2.7121 |       2.6109 |          0.0100 |
|      20 |        9450 |       26:23:50 |         2.35 |         2.29 |       2.7553 |       2.6176 |          0.0100 |
|      20 |        9455 |       26:24:40 |         2.26 |         2.29 |       2.5575 |       2.6145 |          0.0100 |
|      20 |        9460 |       26:25:30 |         2.29 |         2.28 |       2.6184 |       2.6104 |          0.0100 |
|      20 |        9465 |       26:26:21 |         2.34 |         2.28 |       2.7391 |       2.6092 |          0.0100 |
|      20 |        9470 |       26:27:11 |         2.28 |         2.29 |       2.5938 |       2.6124 |          0.0100 |
|      20 |        9475 |       26:28:02 |         2.32 |         2.28 |       2.6855 |       2.6087 |          0.0100 |
|      20 |        9480 |       26:28:52 |         2.35 |         2.28 |       2.7639 |       2.6100 |          0.0100 |
|      20 |        9485 |       26:29:42 |         2.34 |         2.28 |       2.7375 |       2.6044 |          0.0100 |
|      20 |        9490 |       26:30:32 |         2.24 |         2.29 |       2.5055 |       2.6149 |          0.0100 |
|      20 |        9495 |       26:31:22 |         2.29 |         2.29 |       2.6152 |       2.6141 |          0.0100 |
|      20 |        9500 |       26:32:16 |         2.30 |         2.28 |       2.6412 |       2.5981 |          0.0100 |
|      20 |        9505 |       26:33:11 |         2.28 |         2.28 |       2.6002 |       2.5965 |          0.0100 |
|      20 |        9510 |       26:34:08 |         2.30 |         2.28 |       2.6385 |       2.6072 |          0.0100 |
|      20 |        9515 |       26:35:04 |         2.35 |         2.28 |       2.7515 |       2.5989 |          0.0100 |
|      20 |        9520 |       26:36:00 |         2.30 |         2.28 |       2.6384 |       2.6053 |          0.0100 |
|      20 |        9525 |       26:36:56 |         2.24 |         2.28 |       2.5195 |       2.6021 |          0.0100 |
|      20 |        9530 |       26:37:53 |         2.28 |         2.28 |       2.6045 |       2.6027 |          0.0100 |
|      20 |        9535 |       26:38:49 |         2.26 |         2.28 |       2.5537 |       2.6093 |          0.0100 |
|      20 |        9540 |       26:39:44 |         2.22 |         2.28 |       2.4667 |       2.5946 |          0.0100 |
|      20 |        9545 |       26:40:40 |         2.33 |         2.28 |       2.7095 |       2.5989 |          0.0100 |
|      20 |        9550 |       26:41:38 |         2.26 |         2.28 |       2.5620 |       2.5919 |          0.0100 |
|      20 |        9555 |       26:42:35 |         2.29 |         2.28 |       2.6227 |       2.5911 |          0.0100 |
|      20 |        9560 |       26:43:32 |         2.28 |         2.28 |       2.5951 |       2.5907 |          0.0100 |
|      20 |        9565 |       26:44:29 |         2.30 |         2.27 |       2.6414 |       2.5869 |          0.0100 |
|      20 |        9570 |       26:45:26 |         2.29 |         2.28 |       2.6166 |       2.5961 |          0.0100 |
|      20 |        9575 |       26:46:22 |         2.28 |         2.28 |       2.6014 |       2.5924 |          0.0100 |
|      20 |        9580 |       26:47:20 |         2.27 |         2.27 |       2.5697 |       2.5877 |          0.0100 |
|      20 |        9585 |       26:48:17 |         2.24 |         2.28 |       2.5093 |       2.5885 |          0.0100 |
|      20 |        9590 |       26:49:14 |         2.22 |         2.27 |       2.4553 |       2.5866 |          0.0100 |
|      20 |        9595 |       26:50:08 |         2.37 |         2.28 |       2.8092 |       2.5925 |          0.0100 |
|      20 |        9600 |       26:50:58 |         2.21 |         2.27 |       2.4430 |       2.5778 |          0.0100 |
|      20 |        9605 |       26:51:48 |         2.28 |         2.28 |       2.5993 |       2.5901 |          0.0100 |
|      20 |        9610 |       26:52:39 |         2.32 |         2.27 |       2.6916 |       2.5857 |          0.0100 |
